duration,awakenings,stress,caffeine,screen_time,exercise,mood,sleep_score
5.219338546516523,5,6,254,4,23,5,0.0
8.570789148266183,5,4,40,56,116,4,60.53898379489889
6.319243040938167,1,7,28,94,97,4,50.19818393107207
7.067652773204507,4,6,278,167,33,2,0.0
6.953952880007091,2,10,79,29,83,1,41.50526188117498
7.463674175398787,0,9,50,169,118,5,53.30095620341526
9.193462873747313,1,9,111,6,93,3,69.65132339304229
9.884436061500576,0,10,300,123,41,2,17.92637261538744
6.445505251442902,2,4,89,90,19,2,23.485803052928194
8.965113532637819,1,1,228,146,40,5,43.926880417915534
8.587166767928306,4,2,149,168,81,2,38.362491034485686
7.441173708733439,3,8,242,161,101,5,24.795100334782155
9.736282861671599,4,10,137,149,19,2,11.249700842755585
5.2028470931704165,4,8,134,51,5,1,0.0
4.655585261857729,3,2,88,5,56,2,23.13799766055735
9.123771801732532,3,4,14,108,41,2,42.00081552913311
6.63489889980249,5,1,173,94,24,3,8.00181975889258
9.081813125242363,3,7,89,152,40,1,19.926657258484045
9.35854123117249,1,4,212,65,40,1,38.839137301816606
4.374745561714429,0,8,60,9,2,1,17.88343813092715
9.300788577916364,5,9,219,25,107,2,42.660969918738544
6.689914332216533,5,9,60,132,42,4,6.726152671223626
7.062594934025393,0,3,165,67,45,2,51.75985414686306
7.759555066559262,5,5,11,97,56,5,35.07612703322697
9.558295640380521,3,6,215,70,82,3,49.09051795123882
4.114696566578584,4,6,76,49,73,1,6.308004845522383
6.861060809906903,2,10,231,16,50,5,28.868315402752273
8.126332254583364,3,8,111,10,4,5,38.755677139934946
8.336241746189371,4,6,65,52,85,4,56.738467888286515
8.155194589222647,4,6,181,49,72,1,27.84725091050587
4.806610776448731,5,4,203,135,96,2,0.0
5.796373530230087,1,7,205,123,14,1,0.0
6.1522931525020805,1,8,285,61,87,3,15.211119464297486
8.82662324607703,5,3,104,75,93,1,42.52040359263842
5.672559234487318,5,7,241,122,99,5,4.686660020082557
5.264229783203219,0,3,234,89,38,5,26.39532063090828
9.744688114228577,0,8,175,28,69,2,64.49772925771441
4.053179710680814,2,1,210,101,78,2,7.479592642699089
9.98692513409187,2,1,30,100,37,2,64.41669728697725
8.060927793144373,2,6,234,109,38,3,18.153114137970846
8.970815796694701,2,10,241,171,51,1,13.536255419374026
5.767716378077159,4,9,152,108,85,4,8.19303028386743
4.08589166600236,4,4,195,172,2,1,0.0
8.427217111369181,0,6,268,28,116,2,57.332126278717375
9.004867582004055,1,5,169,58,28,3,45.76936628834126
8.442856791721114,5,1,231,142,92,1,20.89939550029198
4.857101723805032,1,6,183,69,30,5,19.045642741025194
8.520567533541815,3,9,274,95,108,1,20.633904983125134
8.613536692645846,4,3,31,43,65,5,67.47424691672855
7.951243094020329,2,3,176,163,98,1,27.74421033052961
8.596695596773518,2,2,64,83,44,1,51.54885962948561
9.075528638066393,3,4,197,120,72,1,42.18019281748471
7.681624685424751,1,10,26,56,21,2,33.39545776389858
4.531628283818074,2,3,150,116,82,5,28.389509055884286
6.925766858003265,1,2,267,63,113,3,49.68087964912968
4.46589600802963,5,1,84,98,100,4,28.336983521566655
6.445258186194585,3,3,65,37,9,5,43.629363625370374
6.442638934753766,1,10,132,144,109,2,25.61817496412343
4.39605906484145,5,6,81,26,20,5,10.536036304822765
6.092923203816876,1,9,97,16,16,3,27.204467965626108
4.665988592747889,1,5,72,62,66,5,37.4697736431066
8.849411260055334,2,3,29,10,6,2,59.244395109017084
9.686128155786825,0,5,124,63,104,2,72.16608108920619
4.433898851547632,4,5,209,38,100,4,16.26857752846038
9.730691243750208,1,5,271,129,35,3,40.52979807236451
7.135459596020471,1,7,212,114,66,4,30.876237873562225
5.797394067723244,1,5,132,156,76,1,19.642474636463696
4.4611724516569815,0,7,156,44,104,2,40.10426571321464
7.003745608422507,5,9,46,87,29,4,16.294817587805973
8.767093266944492,3,5,21,79,86,2,60.40670863985748
8.24251886360019,2,2,82,158,70,2,41.397588104704404
4.301356068783843,0,5,233,176,93,1,0.0
4.437411012207421,5,8,59,8,28,2,0.0
6.417239695795823,1,4,187,154,71,4,31.937002762682376
5.771742964287659,5,2,57,104,73,3,25.43374678339618
5.394305938336287,0,10,258,124,32,5,13.920796200428892
5.686026993452281,0,3,161,77,58,4,45.91514267890437
8.820896459781308,0,9,300,44,19,1,20.32777339723529
9.575368321791125,3,9,1,170,92,5,62.37132414212952
6.4306161671653985,4,8,270,107,28,2,0.0
9.436666012794984,2,8,142,149,52,4,45.54429331467154
5.9289742074872915,3,8,187,98,84,5,19.9667909403499
6.85862191806275,3,8,223,160,0,4,0.0
5.356173986895998,4,8,179,26,114,2,17.137283176527603
7.842856253055064,3,1,22,39,33,4,57.56952551236594
9.873886691048853,0,6,36,25,43,1,69.77316803863083
7.620958576260271,0,9,106,82,118,5,65.33796056538998
6.146884504681293,5,8,296,172,95,5,0.0
7.88690467594317,1,3,228,172,108,5,56.608791782209614
4.737524070792325,3,1,96,25,13,4,19.73257832190442
9.331954481592392,1,2,280,69,36,2,49.473201066904885
7.018503704679018,2,2,109,66,34,4,42.359511057560006
6.696098452237853,0,7,36,5,58,4,67.37486694058065
7.515188730721115,5,6,39,27,23,5,32.20077969290244
7.748703176736415,2,2,84,12,112,2,76.2098005006156
4.430654837359079,5,8,187,62,64,3,0.0
8.095703327340415,4,9,239,12,109,2,37.68530198027415
5.451590081893178,0,7,18,128,5,4,25.015667556958775
8.283715795039539,2,4,260,39,112,1,48.724764531793646
8.93520876630518,4,1,157,164,67,2,27.52378604394346
8.823751045315122,2,4,111,30,37,5,68.48764173466918
7.315005804447335,5,4,143,16,0,1,14.508787315995598
7.121019353864507,4,8,255,136,40,3,0.0
4.85725576803647,4,4,17,108,30,3,14.017297680167733
8.652076902418813,0,4,183,63,35,1,44.68859448652298
5.628456282680286,1,2,286,56,72,3,30.738202722652762
6.980172536907679,5,10,130,140,104,1,3.8786503249576474
5.7056445575651,5,7,280,164,53,4,0.0
4.802970177998159,4,4,244,141,108,1,0.0
7.77734618135042,4,6,7,24,86,4,61.029206582713186
4.325992208937423,0,3,192,121,30,5,10.57208807356174
8.4918714047572,1,7,6,77,28,5,63.88203293246504
5.9055207715666995,5,6,135,56,112,3,33.35778973226491
4.000808158026912,3,3,18,70,84,1,24.035553462335855
7.066774835423379,3,4,138,87,2,4,23.324910256868897
4.281111451165619,1,10,176,112,57,5,7.021344410175078
5.657017346925397,2,5,10,99,89,5,53.701732039269174
8.241858924734297,0,9,40,169,60,5,49.83852765051802
4.376137729731195,1,6,113,169,5,3,0.0
9.036030954136013,3,4,179,46,19,5,53.99807223079577
4.022919535951498,4,7,193,115,110,2,0.0
5.480943215211413,3,2,195,171,60,3,8.29490045395005
8.445424336912428,4,4,224,168,45,1,9.943072005087968
5.897620898375841,0,5,260,130,12,2,3.3483851806503653
4.611354328396081,4,4,115,89,104,3,14.311323695972153
6.1614035128025675,1,4,149,110,22,3,20.693669315199696
5.622359718307154,4,9,117,89,78,4,14.935544427830811
9.05627141296333,2,2,164,128,109,2,53.48684169369674
5.880087505510859,1,6,251,138,30,2,0.0
8.733594830656044,0,8,266,134,3,2,17.531457049402757
9.351232868864408,1,8,43,11,74,5,83.88376631692594
6.602904517459177,2,7,180,165,117,5,31.716322768305048
9.459658863126352,0,10,76,105,65,1,49.62197623585087
6.263908323779157,3,4,115,121,15,1,9.013955151288148
9.78447049894065,2,7,66,52,114,1,70.22359423580559
4.535737147153437,0,10,12,159,30,5,9.91386888841877
8.122115599019455,4,6,91,99,47,4,27.259750597203073
6.962884242741572,1,6,245,172,102,1,16.850055108095752
6.325892832733882,0,2,266,178,42,3,9.03706729577488
7.796271272491605,1,8,138,36,107,5,71.66379270629524
8.223142549805987,4,8,243,118,3,4,0.0
4.026179617901855,0,7,272,58,61,3,5.8982094434951335
5.001718532483192,3,9,190,53,47,3,0.0
8.278276303805912,2,8,96,145,27,5,35.38259734152525
7.998312481469239,0,9,204,0,15,2,40.58073755487717
9.796285030772063,4,9,136,148,102,4,45.296739367692844
8.566226741504698,0,6,76,27,88,5,81.00013233001836
9.704636246388027,1,2,36,111,76,2,69.80827125055089
8.21524300920884,5,7,285,15,68,5,33.893514016728496
5.788313251836659,0,3,134,175,29,5,16.551132307404785
4.632189533505139,3,7,141,27,64,3,16.251841546101595
8.690943180069613,0,9,253,149,68,5,45.978738873902984
7.8648953288554955,2,10,47,111,117,2,46.069384884942096
4.289116074359777,0,10,254,128,13,3,0.0
6.16030279540587,5,2,133,115,74,2,11.278709458199613
9.740798892905717,1,6,289,169,33,2,16.956262848191194
7.002406874261207,0,6,207,97,55,3,43.6041322266058
6.596374816118228,3,9,100,69,28,2,21.5993939315153
6.746197630955764,4,9,45,91,81,1,24.207591551487333
5.253296344030982,0,5,69,2,78,5,62.57765776520753
6.212243025188771,0,5,135,80,109,3,58.11775917307545
6.21887953592306,2,9,279,43,24,3,0.0
4.314130121124834,3,8,66,154,93,1,3.8792508785533037
8.60540577110751,5,7,3,178,108,1,35.51644718929363
6.499026591423274,4,8,223,23,65,1,9.352150724806451
8.933079320898539,1,6,0,147,114,1,68.16056613394217
9.102088006719372,0,3,289,159,39,4,34.93059840643573
5.271964328191949,5,7,108,98,90,3,4.21695330171109
7.944120893020772,4,8,264,140,117,2,19.95945887583245
6.83369082497789,1,8,62,111,112,3,48.54331195412583
9.280940427528911,5,1,265,170,14,3,10.923093103391295
5.294444075058725,3,7,137,147,31,3,4.0099855582668305
8.066879201860266,3,3,43,122,19,1,24.04042991956731
7.646512733516335,4,2,261,111,52,1,8.855204343930804
5.771808865430996,1,2,215,129,77,4,37.27264344633654
4.819605421907036,3,8,120,67,90,3,22.23383536286604
7.909838562863659,4,9,151,90,66,5,28.179794781886294
8.431584748793984,3,3,212,59,48,4,38.64425613932115
5.8937640625801,3,3,233,131,66,1,0.0
7.868995624133882,5,6,110,123,76,3,21.75989146905667
6.37078544566902,5,10,221,95,88,1,0.0
8.279241299695705,3,1,225,144,81,2,31.376102933553643
5.195291649364319,2,6,209,128,0,1,0.0
9.341290015817046,5,3,70,32,38,1,40.69292278540413
5.724457578793478,1,4,88,29,60,4,49.808157759388216
6.206715926536917,4,9,261,4,54,2,0.0
4.348551712482099,4,3,187,117,68,5,8.313445286663622
4.669073273927658,1,1,111,139,1,5,22.213122749533923
7.095171416273969,1,3,238,159,93,5,31.587641783460853
5.605556060367829,1,7,255,37,16,3,12.59492296951327
9.012881354453167,1,7,149,16,28,5,59.48131241015586
4.088160331929723,0,5,126,108,116,3,37.11778842390463
6.274564292031617,4,1,273,39,105,1,25.43975159231433
6.024073280614556,0,8,138,151,3,5,15.999440141551984
4.115965785505606,3,10,102,139,72,4,0.0
4.746210394003061,3,8,241,110,63,2,0.0
6.481856049511812,4,10,116,127,84,2,9.825234117903342
6.957187506684679,3,10,213,94,42,1,0.0
6.425738483529215,1,10,16,146,75,2,27.716149796505402
7.185626070472563,0,2,178,28,11,2,39.92393668228358
7.570790049434089,1,10,223,179,49,1,0.494986594737328
4.059542926767014,3,3,269,144,67,1,0.0
6.784570956721023,5,4,133,72,60,1,11.592513976036608
9.78099544532553,0,1,113,20,91,4,100.0
7.1141936807772925,1,4,131,59,72,1,43.25916425596777
8.06525360475372,4,5,138,97,103,1,39.625141396592326
5.871183147501299,1,3,231,74,50,1,14.961352451012994
8.643948268916574,5,10,91,118,119,5,35.230650247189395
8.63752889125669,3,2,266,147,95,5,40.93087713773695
7.127776285924834,0,6,98,112,76,4,43.42338982614911
9.856082939675282,4,8,206,180,97,4,34.577023387885134
4.75330128857592,0,7,7,113,82,2,24.62358733353009
4.101685989337486,4,1,92,102,77,5,18.921632602629384
8.620949270542576,0,4,157,79,4,4,47.28925520629963
8.842933224189295,3,3,98,62,90,4,75.82988548398676
4.721243374723457,4,6,224,56,27,2,0.0
5.593496997751636,2,9,207,28,89,1,17.69333423107935
4.105314180199773,0,9,72,128,9,3,3.4590629930511496
5.759851664683389,0,7,58,123,87,2,42.9491160835706
8.638851243512029,1,9,286,58,80,3,43.73311704003662
7.107763166275474,4,8,63,85,51,2,26.614973421699446
6.0885735590097285,5,5,255,70,79,2,8.61345709966887
6.230435769437982,2,9,47,88,16,1,4.431204631856493
4.008121754292809,3,7,278,97,64,4,0.0
5.798803165391416,1,5,197,43,20,5,33.76706341732577
7.878752449827583,2,8,157,175,53,2,8.630851483583896
9.845166662898142,4,7,6,115,110,1,53.59586725289836
9.082364961903398,2,9,247,74,48,3,27.609624886258572
4.141569787873175,0,10,231,142,106,4,12.729006566158901
9.391363628049035,0,1,105,162,21,2,48.534503422746624
8.699190479791756,1,9,97,22,68,3,60.622627699991895
8.682256741425881,4,7,267,180,63,2,0.0
6.747974554021429,4,1,59,44,35,5,47.163491832869134
6.388031757727017,2,1,139,91,20,5,32.19964562022573
5.817494372999156,1,5,189,12,55,4,41.60665281031406
4.394169153726194,4,8,124,33,72,3,5.538517236582301
5.369412180962195,5,9,162,165,90,5,0.0
5.4796218098681475,5,6,59,69,47,1,2.9922206264510764
6.904462418261209,0,10,30,107,75,4,42.905881384080615
8.484666439580163,2,8,75,132,17,2,17.990911327250572
6.842858970387679,3,6,242,125,117,3,18.07443648965463
4.347066696682964,0,6,257,167,98,3,4.711204952927667
9.746738805929223,1,4,189,20,14,1,50.84555428591795
9.656345914564675,4,5,295,155,113,5,41.51655214506997
8.71113725889045,0,2,176,130,43,3,50.71019599309917
9.947967409385324,3,3,287,22,93,1,49.674456303519925
7.266893996801578,3,3,293,18,44,1,25.1271665148885
9.776610101519235,5,5,206,49,96,2,44.235086515446454
4.453630243700505,1,5,214,19,35,1,11.063124083236033
6.194084489568228,0,6,140,115,39,4,29.31523208241007
5.352287608040595,2,5,84,91,50,3,25.629740356173304
5.17499850480562,0,6,181,92,116,4,39.89501437438705
4.844817693356056,5,8,127,82,29,1,0.0
7.73448184939598,3,2,268,52,25,1,17.622243779099552
8.68793113448383,1,4,38,122,84,4,73.43931859579075
7.469790396522164,1,6,22,84,100,2,55.46489795612132
4.881776257529258,2,5,241,81,106,1,3.104753380781169
8.866742619600824,1,1,106,8,120,4,93.13382052630277
7.815728242982371,5,9,141,3,30,4,33.770418020049135
6.328994236761973,5,3,144,168,119,3,18.20915979465709
8.044781773216378,5,2,279,24,55,2,25.66856566346384
5.559429875456997,1,9,244,33,60,5,21.307255933424045
6.0711532509652635,1,7,190,72,16,4,18.8969946334735
9.50491505879194,5,5,289,136,80,3,16.35859058330538
5.743027034028522,1,6,178,81,97,5,37.5153098969644
6.81992960894762,1,4,111,140,23,3,22.86368512412822
9.340846824376088,3,1,213,136,96,3,51.985594217552766
8.246328101605165,0,4,137,3,3,2,55.27986271605387
4.3732193569882165,4,9,199,161,8,1,0.0
4.883818265673822,1,1,6,6,1,2,30.780125550168705
4.047049544631501,4,10,12,14,34,5,17.30974052176737
7.785530741374981,4,3,79,37,37,2,38.4836700974195
6.68604055246251,3,5,285,90,44,1,0.0
4.805649105413654,1,7,158,51,14,2,6.72511167692022
9.747604726340622,5,9,271,80,106,2,27.795368390207834
7.177958343673719,4,6,200,99,41,2,9.73129510997919
5.451359764677335,1,3,149,6,2,4,33.61711349861769
7.0036214269282455,2,7,295,106,30,4,5.61570209734303
8.077721996410647,5,4,292,44,51,2,20.46725489023673
4.457435307841386,2,3,271,58,40,1,0.0
5.648222890287352,2,7,42,121,56,1,14.497790813484098
8.841792945303961,4,7,14,20,41,1,37.43475556913867
6.757989222415968,2,4,247,155,52,1,0.0
7.279462852193769,3,7,171,2,118,3,55.92643799926357
6.596896013256815,3,2,217,141,120,2,20.204180703850508
4.263399655858031,4,1,136,1,55,2,12.971941486677906
4.994498678920936,1,2,226,28,86,3,49.09904768177894
6.673249832451345,0,4,43,145,75,1,32.872886735843274
5.255112792447567,1,8,19,36,71,5,59.143506855020405
4.299874171958073,1,3,118,172,52,5,15.07131588610161
9.061897984310942,1,10,233,44,84,3,47.23770493395933
9.887155174984695,1,6,261,151,84,5,54.66450668615192
8.758857243980437,5,6,82,119,31,4,35.47049499623266
9.122709530228002,0,9,30,45,80,2,66.75133653128238
5.451862781902272,5,9,273,139,53,5,0.0
9.763761853079199,2,4,233,52,36,4,57.37777683138819
5.1815542267205705,1,9,27,44,87,2,39.60907204256623
9.708578862170993,3,6,251,31,7,4,43.66155338390819
9.968915763795707,4,2,252,17,81,2,58.54355254919122
8.270336834476293,4,10,238,12,10,2,19.90381472155608
9.886862390750931,5,6,174,131,53,5,37.004508786842365
7.417238677402622,5,2,193,22,59,3,35.230298494209116
5.557250699056542,3,8,179,61,9,5,9.249945785864668
6.621975313993725,1,4,294,53,89,1,27.280024919983678
7.5613656122727155,0,5,214,68,110,4,65.49802735885301
4.43848937216209,2,8,202,167,69,1,0.0
7.734059587703476,4,8,249,13,114,2,39.24671008068686
9.887067020573767,2,6,256,97,80,5,60.05236876604427
5.140645898702366,0,4,74,27,86,1,48.86744059742057
8.755570697730299,5,1,201,94,41,1,24.03648053634671
9.447392762677715,4,7,141,70,36,1,23.76082649677239
9.662209556921326,2,8,205,66,91,2,47.7959085162715
9.760813626432682,5,9,198,156,79,2,21.253426276415116
7.128757832328832,0,2,170,99,75,2,53.39821856772322
9.863847447949022,2,1,227,60,57,1,42.75862845605037
8.543861242806633,1,4,178,102,84,4,54.71157420619599
4.970028617421772,5,5,274,136,58,5,0.0
6.86140063880782,0,10,61,118,23,5,30.478166133392495
8.309987052232024,2,1,203,16,27,2,42.15063153028111
5.4840418949145,1,5,132,48,36,1,23.04693452828503
7.843691101293324,1,6,71,77,20,4,54.72307532287042
7.999602874279716,0,3,77,45,32,3,52.63770521262702
4.9761984628513956,3,7,188,92,1,2,0.0
7.3905118747165375,4,6,70,120,100,3,39.44049670668424
8.629761465871645,0,4,262,12,118,5,86.23916158797437
6.9933739872156515,1,3,45,44,82,5,75.20929527973706
4.072618700656644,1,5,223,180,27,4,0.0
4.054230814475753,0,3,249,16,14,4,18.511712815768327
6.142176063820073,3,10,75,46,0,3,17.530705795854402
9.557164410590692,4,9,73,61,106,5,64.25881026632902
5.372060677621652,2,9,141,177,27,4,0.0
7.806182133230123,0,6,72,42,49,4,58.43588168684672
5.332455224159924,4,6,101,67,34,5,22.3972973293577
5.930019937957292,4,4,93,123,95,5,32.787945190452454
9.088252537608904,5,4,68,108,27,1,27.445125613470722
8.37316865361968,1,2,64,27,8,4,63.518506072532084
4.572395663879264,2,10,192,172,23,3,0.0
6.572212125918602,0,4,61,168,62,2,35.964866876627575
4.175018581871587,1,8,19,93,3,2,0.0
6.885340879618054,5,10,240,117,55,5,0.0
7.974604070206409,5,2,202,163,108,3,26.291322243277847
4.711015741588909,1,9,299,90,40,1,0.0
5.733309633454994,3,1,194,83,66,4,37.44762149987585
6.387019753012941,4,2,61,32,47,1,32.92777897409884
9.517186147936298,0,2,106,24,85,3,95.82514619593309
9.959530092537785,0,6,124,18,103,1,73.96198606648144
4.269467793973695,0,7,300,174,57,5,5.4705215989594755
8.566047540972352,1,3,266,105,38,2,33.95681138342478
6.23034439841406,3,9,201,32,120,5,41.16139929818524
6.35474911737688,2,5,161,66,118,4,48.41451270172541
8.525589840082137,5,5,111,141,112,5,41.06871973136211
9.510558592872453,1,4,31,160,24,3,47.2113680977121
9.70557156701529,2,9,97,41,59,3,69.41341736345606
7.462735516229925,5,8,246,94,111,4,17.24019527174267
6.142726955803017,5,4,260,46,116,4,22.433810190425742
8.725294515152676,3,4,190,34,85,2,47.87458702417684
5.506008299573802,4,2,28,116,113,1,24.17382929845072
7.384444173001107,0,9,47,159,111,2,45.702086258236406
6.151470769149239,2,3,249,75,46,5,32.756318716520106
7.939786442247256,1,4,225,178,97,1,23.549163239951216
5.442393477361041,2,7,271,141,60,4,0.0
5.149557674408955,4,10,152,145,83,3,0.0
9.509434520052622,0,8,284,127,99,5,54.97993780535525
4.610822097697222,2,8,179,54,100,2,22.0001995319859
7.03574744640959,4,4,152,97,102,4,36.1467714080987
5.3251166977780535,1,7,233,107,26,1,0.0
4.233579779954004,3,10,22,48,110,1,19.42098641691569
4.216112909748558,5,1,93,112,112,3,19.207257164089206
5.051330632634964,1,6,244,180,95,4,6.797836674291765
9.200622127036002,0,6,289,133,41,4,34.01508980939131
5.6948724638621595,5,6,159,69,51,5,4.65709128648807
9.702755023451775,1,2,284,85,92,5,66.22843747534695
7.489733757935161,1,8,8,135,104,1,49.19398640389005
6.6196851386125966,1,5,184,142,47,2,19.892042039078536
7.480533008016728,1,5,294,153,31,1,0.0
7.100190311357607,5,2,134,38,23,5,40.315619148436326
8.552657522543951,0,4,109,130,2,5,48.21107315518317
5.694976395837114,4,9,68,9,117,5,41.820579307617166
6.118302349601814,2,9,135,2,26,1,9.351165181209902
9.364565815199505,3,6,95,45,72,4,71.00781613469468
9.678739078902433,2,9,118,149,39,2,28.68156067158077
9.355349364918847,2,4,273,66,22,2,25.972472303987885
6.516687963743881,3,1,176,96,6,5,11.737122852773375
8.68219301804129,5,2,236,18,80,3,43.878963589954594
6.858014399806593,0,1,271,61,36,1,30.621202826767885
6.985239112876613,3,8,276,97,6,4,0.0
5.228080654343704,0,9,137,56,93,5,38.77508610074695
7.546781819551098,5,10,131,94,76,3,14.860709046708482
5.116815386520088,2,6,43,106,81,5,43.43381652121831
5.989388194403163,0,2,122,87,94,3,45.75019746684936
9.130181209719611,5,6,135,140,21,2,9.249611192310969
5.242454855265131,5,9,125,143,77,3,0.0
4.426949711040597,4,3,274,143,81,2,0.0
4.414045555676898,3,9,63,114,98,2,10.408003514309964
9.644707123018648,4,2,295,118,16,1,8.748759640401273
7.041522627771007,2,5,231,51,18,3,21.384705094670196
6.45647243090211,3,2,50,40,94,4,57.795967438283704
8.865271486047511,2,7,136,47,38,4,46.691907899693
9.014955567463096,4,10,157,90,116,3,37.01935716319606
5.993146198693628,5,9,55,38,35,1,9.782314238078184
8.161708344842772,2,7,80,12,14,4,50.4916360976615
8.62673689511132,3,5,231,131,62,5,36.1531305465707
7.927904121195727,3,4,127,95,28,4,35.648265565239505
4.909570448800596,2,4,125,108,59,1,11.731157729446567
9.255298501102342,3,10,79,103,55,2,34.452127392222614
7.234567316416053,5,8,174,97,39,2,0.0
5.694834558220022,5,10,144,42,15,2,0.0
6.551369112626164,3,10,125,87,32,1,0.0
4.2254265423934445,2,10,181,92,88,2,0.0
4.767200807334506,4,10,218,173,15,2,0.0
8.593280503095166,3,10,277,125,29,1,0.0
4.000069808532197,3,1,82,108,120,5,31.889128947577426
6.4993949708937535,3,5,140,46,97,4,50.78919256365924
7.135061086513531,3,2,94,91,65,1,34.884719449710545
4.327806520005834,2,9,193,180,103,1,0.0
9.838468977833998,4,7,109,152,43,3,42.58229078386145
5.356751987498032,4,10,51,40,106,2,17.346100639752443
5.825192317817685,0,8,102,2,37,5,54.19626159151726
5.823655073530164,3,6,100,120,50,3,13.53191017434423
5.3824999727041,3,9,141,76,59,5,21.96856822953019
4.008842932517869,0,6,200,94,17,2,0.0
8.376068764527979,4,7,198,12,4,2,10.847324804997541
9.801072998795712,1,7,283,104,110,2,49.75255299482651
5.34576089971027,5,9,216,17,39,4,2.7605331375468176
7.978283150820534,1,8,45,36,5,5,42.6163387139422
8.451377961752291,4,1,27,170,75,5,63.04793182969449
9.090552274543148,3,4,1,161,114,3,64.8471228338757
6.535775182081655,1,7,16,54,11,1,32.796140157335714
5.817585433842575,2,8,76,51,11,2,9.363036522859044
5.951770804138187,2,7,164,35,72,2,30.833920710500255
8.275727998591076,0,3,96,113,119,3,78.97001295321056
8.900676799033816,4,4,104,51,105,5,71.82325553295976
5.089683806539616,4,7,23,18,21,4,22.620612659713107
6.225646048946591,1,8,199,139,48,5,13.270561100413978
9.4116411804949,3,7,34,91,49,4,54.89542818837591
8.840161118168435,4,6,1,138,79,4,48.811141374051076
9.909150416574855,1,9,288,47,3,5,43.24984818622893
8.525489558092485,1,9,137,100,49,2,30.8378701724862
6.359171206167534,5,7,61,98,2,4,8.763289923524724
7.543827003967826,5,8,298,143,15,3,0.0
7.966085525483922,4,6,196,46,13,3,18.400254766404615
4.4707348979027435,1,1,58,66,63,4,46.79610116828603
7.26698175462319,0,1,264,30,119,2,58.966870437055306
8.255924970835657,0,6,187,75,40,4,52.100082211573266
5.003927824006363,5,2,62,7,101,3,43.679726713741076
8.683790304553343,4,8,278,43,67,3,25.898902402875354
7.50263668308467,3,1,29,177,58,5,50.9300094714563
9.713330714185567,0,2,170,34,1,2,59.67890075670344
4.25453378924135,0,8,20,13,118,5,68.88098628019088
5.591956825332802,5,6,298,109,9,1,0.0
7.609323275798944,5,10,200,3,74,4,28.668081097884997
5.779359473235584,4,2,134,144,102,5,33.55965070602166
8.286544984427454,5,2,271,111,89,2,18.754520248805257
8.554031695131586,2,7,22,68,120,4,71.73484818017835
4.6150957843988465,1,5,86,151,100,4,28.176801321591963
7.083126785240607,0,5,30,48,25,4,51.10201288317754
7.053343333546335,2,8,120,54,3,4,21.488707770134134
6.215684621293247,3,7,68,150,89,4,30.13263996695131
9.597549175418033,2,9,133,80,101,2,52.82881499276674
8.965037919239327,4,4,145,139,27,1,20.356207122857256
8.18325629145782,3,10,262,138,1,3,0.0
8.285959814409985,3,4,292,114,65,1,24.593448825375454
6.770296862878714,5,2,85,74,15,3,22.700727997576607
9.525967126579456,2,3,15,97,56,5,82.11216069736555
8.167572563519713,4,1,215,126,22,4,24.350003823795433
8.373886369934898,0,1,115,110,22,5,62.21472513153621
9.170145422724072,5,7,117,100,76,5,50.818161925692486
5.644429536053146,2,5,269,113,20,3,0.0
8.842425423200218,0,3,161,28,102,2,78.52305478372222
5.1714436177389524,2,7,187,61,24,4,11.533155604893542
6.072051713469327,5,2,103,52,57,5,37.55089360024003
6.0136627256190565,0,3,140,116,36,1,18.419100874319696
9.871152810334843,5,1,166,175,120,4,48.63355848531859
9.139223342487561,2,8,299,90,48,2,29.340816401765153
8.207019169541558,3,2,27,105,76,4,70.77822167563245
8.362340569692341,1,7,271,85,14,5,25.48764559882123
7.372436766415427,3,9,49,127,27,1,7.317855302458225
9.682544002651115,5,6,155,99,66,5,50.67296611872965
6.9775525172941695,5,2,120,175,86,2,17.82135343739867
6.283106259219367,5,2,139,93,3,3,7.9969906003595455
4.978212021589546,0,9,15,75,46,1,27.808702646981654
8.717233913566348,4,10,48,2,49,2,43.65087716647707
8.406663592453548,5,8,163,80,59,2,21.01982503124598
6.3061302311448095,3,9,61,104,61,5,30.526669269315608
4.151160483755376,1,4,153,31,66,5,31.950159202149038
9.033983966308064,5,4,149,7,102,5,70.28065977987637
4.068507900724442,5,2,72,86,71,3,17.95328335321054
8.222198677774305,5,10,68,29,42,4,33.9735898946443
9.821542658356343,0,1,176,142,88,4,74.06852084388875
6.625967968889221,5,10,1,73,117,5,46.02462166450138
5.409840429975716,3,4,118,122,57,5,20.972067354296044
8.22922606026029,2,10,6,120,104,3,56.618314670554106
8.90276885209351,4,10,254,37,51,4,25.00515599380648
7.278581896467084,5,8,74,142,75,3,23.575216098549667
9.802211651536878,0,2,194,157,68,2,56.982054353789586
4.310012329947766,3,8,186,173,96,4,0.0
7.028773589827169,5,1,2,153,45,5,43.27023714304862
8.3107236839353,0,1,183,114,24,1,38.026296777790385
9.175842826895074,2,4,272,108,24,2,20.592005028985337
5.07553367144674,1,7,51,77,120,1,43.19370866319654
8.800020890582088,5,9,262,35,34,3,18.340191388563497
7.316242454311272,3,5,132,89,60,3,23.636807779986654
6.3793220919397795,0,2,224,158,14,3,11.172941815965636
4.790290171474561,0,7,60,39,105,5,59.46780805790421
9.191774553453474,5,2,15,73,89,3,54.31969637274784
4.943639249078292,0,9,228,45,73,1,13.924464419563307
5.858727155254595,1,9,194,106,87,2,17.34304743889639
